id,choice,sturgeon_1,sturgeon_2,sturgeon_3,waterfowl_1,waterfowl_2,waterfowl_3,muskrat_1,muskrat_2,muskrat_3,habitat_1,habitat_2,habitat_3,cost_1,cost_2,cost_3,vote_rw,province,gender,age_group,income_group,education_group,rw_vote,age_gender
165108,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Manitoba,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.468,18 to 34 years_Woman
165108,1,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Manitoba,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.468,18 to 34 years_Woman
165430,1,35,10,100,25,75,15,5,20,70,45,85,30,0,50,215,0,British Columbia,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Man
165430,1,35,10,100,25,25,50,5,70,5,45,85,30,0,50,130,0,British Columbia,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Man
165430,1,35,100,10,25,75,25,5,5,70,45,30,60,0,50,130,0,British Columbia,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Man
165430,1,35,60,60,25,75,25,5,5,70,45,30,85,0,50,215,0,British Columbia,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Man
165430,1,35,10,100,25,25,85,5,20,40,45,45,60,0,130,345,0,British Columbia,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Man
165430,1,35,60,60,25,15,85,5,40,40,45,45,60,0,25,345,0,British Columbia,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.38,18 to 34 years_Man
165508,2,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",High school or less,0.403,18 to 34 years_Man
165508,1,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",High school or less,0.403,18 to 34 years_Man
165508,2,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",High school or less,0.403,18 to 34 years_Man
165508,2,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",High school or less,0.403,18 to 34 years_Man
165508,1,35,35,100,25,85,25,5,5,70,45,30,85,0,85,25,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",High school or less,0.403,18 to 34 years_Man
165508,1,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Ontario,Man,18 to 34 years,"$90,000-$149,999",High school or less,0.403,18 to 34 years_Man
165511,2,35,10,100,25,75,15,5,20,70,45,85,30,0,50,215,1,Ontario,Woman,35 to 44 years,"$90,000-$149,999",High school or less,0.403,35 to 44 years_Woman
165511,2,35,100,10,25,50,25,5,5,70,45,30,85,0,130,50,1,Ontario,Woman,35 to 44 years,"$90,000-$149,999",High school or less,0.403,35 to 44 years_Woman
165511,2,35,10,100,25,25,75,5,70,5,45,60,30,0,130,50,1,Ontario,Woman,35 to 44 years,"$90,000-$149,999",High school or less,0.403,35 to 44 years_Woman
165511,3,35,60,60,25,75,25,5,5,70,45,30,85,0,50,215,1,Ontario,Woman,35 to 44 years,"$90,000-$149,999",High school or less,0.403,35 to 44 years_Woman
165511,2,35,10,100,25,25,85,5,20,40,45,45,60,0,130,345,1,Ontario,Woman,35 to 44 years,"$90,000-$149,999",High school or less,0.403,35 to 44 years_Woman
165511,2,35,60,60,25,15,85,5,40,40,45,45,60,0,25,345,1,Ontario,Woman,35 to 44 years,"$90,000-$149,999",High school or less,0.403,35 to 44 years_Woman
165625,1,35,100,60,25,25,75,5,70,5,45,85,30,0,345,50,0,Alberta,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.627,18 to 34 years_Woman
165625,3,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,0,Alberta,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.627,18 to 34 years_Woman
165625,3,35,100,10,25,25,75,5,5,70,45,45,60,0,25,25,0,Alberta,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.627,18 to 34 years_Woman
165625,2,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,0,Alberta,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.627,18 to 34 years_Woman
165625,3,35,10,100,25,85,15,5,5,70,45,60,30,0,85,25,0,Alberta,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.627,18 to 34 years_Woman
165625,1,35,60,10,25,25,50,5,40,20,45,45,85,0,345,25,0,Alberta,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.627,18 to 34 years_Woman
165808,1,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Advanced degree,0.403,55 to 64 years_Man
165808,3,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Advanced degree,0.403,55 to 64 years_Man
165808,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Advanced degree,0.403,55 to 64 years_Man
165808,2,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Advanced degree,0.403,55 to 64 years_Man
165808,1,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Advanced degree,0.403,55 to 64 years_Man
165808,3,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Advanced degree,0.403,55 to 64 years_Man
166196,2,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,1,Saskatchewan,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.657,18 to 34 years_Woman
166196,3,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,1,Saskatchewan,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.657,18 to 34 years_Woman
166196,3,35,100,10,25,25,75,5,5,70,45,45,60,0,25,25,1,Saskatchewan,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.657,18 to 34 years_Woman
166196,2,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,1,Saskatchewan,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.657,18 to 34 years_Woman
166196,1,35,100,10,25,15,85,5,70,5,45,30,60,0,25,85,1,Saskatchewan,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.657,18 to 34 years_Woman
166196,3,35,60,10,25,25,50,5,40,20,45,45,85,0,345,25,1,Saskatchewan,Woman,18 to 34 years,"$90,000-$149,999",Some University/College,0.657,18 to 34 years_Woman
166958,1,35,60,10,25,25,85,5,5,70,45,85,30,0,85,50,0,Saskatchewan,Woman,18 to 34 years,"$50,000-$69,999",Bachelors degree,0.657,18 to 34 years_Woman
166958,3,35,10,100,25,75,15,5,70,5,45,85,30,0,130,85,0,Saskatchewan,Woman,18 to 34 years,"$50,000-$69,999",Bachelors degree,0.657,18 to 34 years_Woman
166958,2,35,10,100,25,25,85,5,70,20,45,30,60,0,50,345,0,Saskatchewan,Woman,18 to 34 years,"$50,000-$69,999",Bachelors degree,0.657,18 to 34 years_Woman
166958,3,35,35,60,25,50,85,5,40,5,45,45,85,0,215,50,0,Saskatchewan,Woman,18 to 34 years,"$50,000-$69,999",Bachelors degree,0.657,18 to 34 years_Woman
166958,1,35,35,35,25,25,50,5,70,20,45,60,60,0,85,345,0,Saskatchewan,Woman,18 to 34 years,"$50,000-$69,999",Bachelors degree,0.657,18 to 34 years_Woman
166958,1,35,35,100,25,50,75,5,40,5,45,60,30,0,345,50,0,Saskatchewan,Woman,18 to 34 years,"$50,000-$69,999",Bachelors degree,0.657,18 to 34 years_Woman
167024,3,35,100,35,25,15,85,5,20,70,45,45,85,0,85,85,1,Saskatchewan,Man,55 to 64 years,"$150,000 and over",Some University/College,0.657,55 to 64 years_Man
167024,2,35,10,100,25,15,85,5,20,20,45,45,85,0,25,345,1,Saskatchewan,Man,55 to 64 years,"$150,000 and over",Some University/College,0.657,55 to 64 years_Man
167024,3,35,60,60,25,85,25,5,40,40,45,30,85,0,345,50,1,Saskatchewan,Man,55 to 64 years,"$150,000 and over",Some University/College,0.657,55 to 64 years_Man
167024,3,35,60,35,25,15,75,5,70,5,45,30,85,0,345,85,1,Saskatchewan,Man,55 to 64 years,"$150,000 and over",Some University/College,0.657,55 to 64 years_Man
167024,3,35,100,35,25,75,75,5,70,5,45,85,30,0,345,25,1,Saskatchewan,Man,55 to 64 years,"$150,000 and over",Some University/College,0.657,55 to 64 years_Man
167024,2,35,60,100,25,15,85,5,5,70,45,45,60,0,25,345,1,Saskatchewan,Man,55 to 64 years,"$150,000 and over",Some University/College,0.657,55 to 64 years_Man
167217,1,35,100,10,25,85,25,5,20,70,45,60,45,0,345,50,1,Manitoba,Man,18 to 34 years,Missing,High school or less,0.468,18 to 34 years_Man
167217,1,35,10,100,25,75,50,5,5,70,45,85,30,0,130,130,1,Manitoba,Man,18 to 34 years,Missing,High school or less,0.468,18 to 34 years_Man
167217,1,35,100,10,25,15,50,5,40,20,45,60,30,0,345,25,1,Manitoba,Man,18 to 34 years,Missing,High school or less,0.468,18 to 34 years_Man
167217,1,35,100,10,25,85,25,5,40,40,45,45,60,0,85,215,1,Manitoba,Man,18 to 34 years,Missing,High school or less,0.468,18 to 34 years_Man
167217,1,35,100,10,25,15,85,5,20,20,45,30,85,0,50,215,1,Manitoba,Man,18 to 34 years,Missing,High school or less,0.468,18 to 34 years_Man
167217,1,35,100,35,25,50,75,5,5,70,45,85,30,0,215,85,1,Manitoba,Man,18 to 34 years,Missing,High school or less,0.468,18 to 34 years_Man
167334,1,35,60,10,25,25,85,5,5,70,45,85,30,0,85,50,1,Quebec,Woman,18 to 34 years,"$150,000 and over",Advanced degree,0.214,18 to 34 years_Woman
167334,1,35,100,10,25,15,75,5,5,70,45,30,85,0,85,130,1,Quebec,Woman,18 to 34 years,"$150,000 and over",Advanced degree,0.214,18 to 34 years_Woman
167334,1,35,10,100,25,25,85,5,70,20,45,30,60,0,50,345,1,Quebec,Woman,18 to 34 years,"$150,000 and over",Advanced degree,0.214,18 to 34 years_Woman
167334,1,35,60,35,25,85,50,5,5,40,45,85,45,0,50,215,1,Quebec,Woman,18 to 34 years,"$150,000 and over",Advanced degree,0.214,18 to 34 years_Woman
167334,2,35,35,35,25,25,50,5,70,20,45,60,60,0,85,345,1,Quebec,Woman,18 to 34 years,"$150,000 and over",Advanced degree,0.214,18 to 34 years_Woman
167334,3,35,35,100,25,50,75,5,40,5,45,60,30,0,345,50,1,Quebec,Woman,18 to 34 years,"$150,000 and over",Advanced degree,0.214,18 to 34 years_Woman
167836,1,35,35,35,25,85,15,5,40,20,45,30,85,0,130,85,0,Ontario,Man,18 to 34 years,"$0-$29,999",High school or less,0.403,18 to 34 years_Man
167836,1,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Ontario,Man,18 to 34 years,"$0-$29,999",High school or less,0.403,18 to 34 years_Man
167836,1,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Ontario,Man,18 to 34 years,"$0-$29,999",High school or less,0.403,18 to 34 years_Man
167836,1,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Ontario,Man,18 to 34 years,"$0-$29,999",High school or less,0.403,18 to 34 years_Man
167836,1,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Ontario,Man,18 to 34 years,"$0-$29,999",High school or less,0.403,18 to 34 years_Man
167836,1,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Ontario,Man,18 to 34 years,"$0-$29,999",High school or less,0.403,18 to 34 years_Man
168212,1,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,1,Ontario,Woman,55 to 64 years,"$50,000-$69,999",Some University/College,0.403,55 to 64 years_Woman
168212,3,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,1,Ontario,Woman,55 to 64 years,"$50,000-$69,999",Some University/College,0.403,55 to 64 years_Woman
168212,1,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,1,Ontario,Woman,55 to 64 years,"$50,000-$69,999",Some University/College,0.403,55 to 64 years_Woman
168212,1,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,1,Ontario,Woman,55 to 64 years,"$50,000-$69,999",Some University/College,0.403,55 to 64 years_Woman
168212,2,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,1,Ontario,Woman,55 to 64 years,"$50,000-$69,999",Some University/College,0.403,55 to 64 years_Woman
168212,3,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,1,Ontario,Woman,55 to 64 years,"$50,000-$69,999",Some University/College,0.403,55 to 64 years_Woman
168721,3,35,35,100,25,85,15,5,5,70,45,45,85,0,130,85,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.38,55 to 64 years_Woman
168721,2,35,60,60,25,85,15,5,40,40,45,30,85,0,345,50,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.38,55 to 64 years_Woman
168721,3,35,100,35,25,75,50,5,20,70,45,30,85,0,25,215,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.38,55 to 64 years_Woman
168721,3,35,10,60,25,15,75,5,20,70,45,60,45,0,25,345,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.38,55 to 64 years_Woman
168721,2,35,60,10,25,15,75,5,70,5,45,30,85,0,130,50,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.38,55 to 64 years_Woman
168721,2,35,60,35,25,50,25,5,40,5,45,45,85,0,345,25,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",Bachelors degree,0.38,55 to 64 years_Woman
168937,2,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,0,British Columbia,Woman,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.38,55 to 64 years_Woman
168937,2,35,60,60,25,15,85,5,40,40,45,85,30,0,50,345,0,British Columbia,Woman,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.38,55 to 64 years_Woman
168937,2,35,35,100,25,50,75,5,70,20,45,85,30,0,215,25,0,British Columbia,Woman,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.38,55 to 64 years_Woman
168937,3,35,60,10,25,75,15,5,70,20,45,45,60,0,345,25,0,British Columbia,Woman,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.38,55 to 64 years_Woman
168937,2,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,British Columbia,Woman,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.38,55 to 64 years_Woman
168937,3,35,60,35,25,50,25,5,40,5,45,45,85,0,345,25,0,British Columbia,Woman,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.38,55 to 64 years_Woman
169971,3,35,35,100,25,85,15,5,5,70,45,45,85,0,130,85,0,British Columbia,Woman,65 and over,"$150,000 and over",Some University/College,0.38,65 and over_Woman
169971,2,35,60,60,25,15,85,5,40,40,45,85,30,0,50,345,0,British Columbia,Woman,65 and over,"$150,000 and over",Some University/College,0.38,65 and over_Woman
169971,3,35,35,100,25,50,75,5,70,20,45,85,30,0,215,25,0,British Columbia,Woman,65 and over,"$150,000 and over",Some University/College,0.38,65 and over_Woman
169971,3,35,60,10,25,75,15,5,70,20,45,45,60,0,345,25,0,British Columbia,Woman,65 and over,"$150,000 and over",Some University/College,0.38,65 and over_Woman
169971,2,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,British Columbia,Woman,65 and over,"$150,000 and over",Some University/College,0.38,65 and over_Woman
169971,3,35,60,35,25,50,25,5,40,5,45,45,85,0,345,25,0,British Columbia,Woman,65 and over,"$150,000 and over",Some University/College,0.38,65 and over_Woman
170088,1,35,10,100,25,25,85,5,70,20,45,45,60,0,50,345,1,Newfoundland and Labrador,Woman,65 and over,Missing,Some University/College,0.349,65 and over_Woman
170088,1,35,100,10,25,50,75,5,70,5,45,30,85,0,130,130,1,Newfoundland and Labrador,Woman,65 and over,Missing,Some University/College,0.349,65 and over_Woman
170088,1,35,100,10,25,15,50,5,40,20,45,60,30,0,345,25,1,Newfoundland and Labrador,Woman,65 and over,Missing,Some University/College,0.349,65 and over_Woman
170088,1,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,1,Newfoundland and Labrador,Woman,65 and over,Missing,Some University/College,0.349,65 and over_Woman
170088,1,35,100,10,25,15,85,5,20,20,45,30,85,0,50,215,1,Newfoundland and Labrador,Woman,65 and over,Missing,Some University/College,0.349,65 and over_Woman
170088,1,35,35,100,25,75,50,5,70,5,45,30,85,0,85,215,1,Newfoundland and Labrador,Woman,65 and over,Missing,Some University/College,0.349,65 and over_Woman
170578,2,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,1,Ontario,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,18 to 34 years_Man
170578,2,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,1,Ontario,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,18 to 34 years_Man
170578,2,35,10,100,25,75,25,5,70,5,45,60,45,0,25,25,1,Ontario,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,18 to 34 years_Man
170578,2,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,1,Ontario,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,18 to 34 years_Man
170578,2,35,100,10,25,15,85,5,70,5,45,30,60,0,25,85,1,Ontario,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,18 to 34 years_Man
170578,2,35,10,60,25,50,25,5,20,40,45,85,45,0,25,345,1,Ontario,Man,18 to 34 years,"$70,000-$89,999",Vocational/Trade/Technical School,0.403,18 to 34 years_Man
170798,1,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Alberta,Woman,55 to 64 years,"$90,000-$149,999",Advanced degree,0.627,55 to 64 years_Woman
170798,1,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Alberta,Woman,55 to 64 years,"$90,000-$149,999",Advanced degree,0.627,55 to 64 years_Woman
170798,1,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Alberta,Woman,55 to 64 years,"$90,000-$149,999",Advanced degree,0.627,55 to 64 years_Woman
170798,1,35,60,10,25,85,25,5,5,70,45,60,45,0,85,215,0,Alberta,Woman,55 to 64 years,"$90,000-$149,999",Advanced degree,0.627,55 to 64 years_Woman
170798,1,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Alberta,Woman,55 to 64 years,"$90,000-$149,999",Advanced degree,0.627,55 to 64 years_Woman
170798,1,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,0,Alberta,Woman,55 to 64 years,"$90,000-$149,999",Advanced degree,0.627,55 to 64 years_Woman
170925,1,35,10,100,25,75,15,5,20,70,45,85,30,0,50,215,0,Saskatchewan,Woman,45 to 54 years,Missing,Some University/College,0.657,45 to 54 years_Woman
170925,1,35,10,100,25,25,50,5,70,5,45,85,30,0,50,130,0,Saskatchewan,Woman,45 to 54 years,Missing,Some University/College,0.657,45 to 54 years_Woman
170925,1,35,100,10,25,75,25,5,5,70,45,30,60,0,50,130,0,Saskatchewan,Woman,45 to 54 years,Missing,Some University/College,0.657,45 to 54 years_Woman
170925,1,35,60,60,25,25,75,5,70,5,45,85,30,0,215,50,0,Saskatchewan,Woman,45 to 54 years,Missing,Some University/College,0.657,45 to 54 years_Woman
170925,1,35,100,10,25,85,25,5,40,20,45,60,45,0,345,130,0,Saskatchewan,Woman,45 to 54 years,Missing,Some University/College,0.657,45 to 54 years_Woman
170925,2,35,60,60,25,15,85,5,40,40,45,45,60,0,25,345,0,Saskatchewan,Woman,45 to 54 years,Missing,Some University/College,0.657,45 to 54 years_Woman
171177,2,35,60,35,25,15,75,5,5,40,45,60,30,0,85,345,0,British Columbia,Woman,35 to 44 years,"$50,000-$69,999",Bachelors degree,0.38,35 to 44 years_Woman
171177,2,35,10,100,25,85,15,5,70,5,45,85,45,0,85,85,0,British Columbia,Woman,35 to 44 years,"$50,000-$69,999",Bachelors degree,0.38,35 to 44 years_Woman
171177,2,35,10,60,25,75,15,5,70,5,45,45,60,0,25,215,0,British Columbia,Woman,35 to 44 years,"$50,000-$69,999",Bachelors degree,0.38,35 to 44 years_Woman
171177,2,35,100,35,25,85,15,5,70,20,45,45,85,0,130,130,0,British Columbia,Woman,35 to 44 years,"$50,000-$69,999",Bachelors degree,0.38,35 to 44 years_Woman
171177,2,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,British Columbia,Woman,35 to 44 years,"$50,000-$69,999",Bachelors degree,0.38,35 to 44 years_Woman
171177,3,35,60,35,25,15,85,5,20,70,45,30,85,0,215,50,0,British Columbia,Woman,35 to 44 years,"$50,000-$69,999",Bachelors degree,0.38,35 to 44 years_Woman
171302,2,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,0,Quebec,Woman,18 to 34 years,Missing,Advanced degree,0.214,18 to 34 years_Woman
171302,3,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,0,Quebec,Woman,18 to 34 years,Missing,Advanced degree,0.214,18 to 34 years_Woman
171302,2,35,10,100,25,75,25,5,70,5,45,60,45,0,25,25,0,Quebec,Woman,18 to 34 years,Missing,Advanced degree,0.214,18 to 34 years_Woman
171302,3,35,60,35,25,25,85,5,40,40,45,60,60,0,345,25,0,Quebec,Woman,18 to 34 years,Missing,Advanced degree,0.214,18 to 34 years_Woman
171302,3,35,10,100,25,85,15,5,5,70,45,60,30,0,85,25,0,Quebec,Woman,18 to 34 years,Missing,Advanced degree,0.214,18 to 34 years_Woman
171302,2,35,10,60,25,50,25,5,20,40,45,85,45,0,25,345,0,Quebec,Woman,18 to 34 years,Missing,Advanced degree,0.214,18 to 34 years_Woman
171543,2,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,0,Nova Scotia,Man,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.335,18 to 34 years_Man
171543,2,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,Nova Scotia,Man,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.335,18 to 34 years_Man
171543,2,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Nova Scotia,Man,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.335,18 to 34 years_Man
171543,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,Nova Scotia,Man,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.335,18 to 34 years_Man
171543,2,35,100,10,25,15,75,5,70,5,45,60,60,0,130,130,0,Nova Scotia,Man,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.335,18 to 34 years_Man
171543,2,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,Nova Scotia,Man,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.335,18 to 34 years_Man
171804,3,35,35,100,25,85,15,5,5,70,45,45,85,0,130,85,0,Nova Scotia,Woman,65 and over,Missing,Advanced degree,0.335,65 and over_Woman
171804,3,35,60,60,25,85,15,5,40,40,45,30,85,0,345,50,0,Nova Scotia,Woman,65 and over,Missing,Advanced degree,0.335,65 and over_Woman
171804,2,35,100,35,25,75,50,5,20,70,45,30,85,0,25,215,0,Nova Scotia,Woman,65 and over,Missing,Advanced degree,0.335,65 and over_Woman
171804,2,35,10,60,25,15,75,5,20,70,45,60,45,0,25,345,0,Nova Scotia,Woman,65 and over,Missing,Advanced degree,0.335,65 and over_Woman
171804,2,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,Nova Scotia,Woman,65 and over,Missing,Advanced degree,0.335,65 and over_Woman
171804,2,35,35,60,25,25,50,5,5,40,45,85,45,0,25,345,0,Nova Scotia,Woman,65 and over,Missing,Advanced degree,0.335,65 and over_Woman
172191,2,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,1,Alberta,Woman,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Woman
172191,3,35,100,10,25,50,50,5,5,70,45,85,45,0,345,25,1,Alberta,Woman,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Woman
172191,2,35,10,100,25,75,25,5,70,5,45,60,45,0,25,25,1,Alberta,Woman,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Woman
172191,3,35,60,35,25,25,85,5,40,40,45,60,60,0,345,25,1,Alberta,Woman,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Woman
172191,3,35,10,100,25,85,15,5,5,70,45,60,30,0,85,25,1,Alberta,Woman,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Woman
172191,3,35,60,10,25,25,50,5,40,20,45,45,85,0,345,25,1,Alberta,Woman,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Woman
172257,1,35,100,35,25,15,85,5,20,70,45,45,85,0,85,85,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Some University/College,0.468,35 to 44 years_Woman
172257,1,35,100,10,25,85,15,5,20,20,45,85,45,0,345,25,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Some University/College,0.468,35 to 44 years_Woman
172257,1,35,60,60,25,85,25,5,40,40,45,30,85,0,345,50,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Some University/College,0.468,35 to 44 years_Woman
172257,1,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Some University/College,0.468,35 to 44 years_Woman
172257,3,35,100,35,25,75,75,5,70,5,45,85,30,0,345,25,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Some University/College,0.468,35 to 44 years_Woman
172257,1,35,100,60,25,85,15,5,70,5,45,60,45,0,345,25,0,Manitoba,Woman,35 to 44 years,"$30,000-$49,999",Some University/College,0.468,35 to 44 years_Woman
172269,3,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Vocational/Trade/Technical School,0.627,18 to 34 years_Woman
172269,2,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Vocational/Trade/Technical School,0.627,18 to 34 years_Woman
172269,3,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Vocational/Trade/Technical School,0.627,18 to 34 years_Woman
172269,3,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Vocational/Trade/Technical School,0.627,18 to 34 years_Woman
172269,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Vocational/Trade/Technical School,0.627,18 to 34 years_Woman
172269,3,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Alberta,Woman,18 to 34 years,"$150,000 and over",Vocational/Trade/Technical School,0.627,18 to 34 years_Woman
172504,1,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,1,Saskatchewan,Man,55 to 64 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.657,55 to 64 years_Man
172504,1,35,60,60,25,85,15,5,40,40,45,30,85,0,345,50,1,Saskatchewan,Man,55 to 64 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.657,55 to 64 years_Man
